"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ISR","HOSPITALBED","ACUTE","1000HAB","A","2006",2.41,
"ISR","HOSPITALBED","ACUTE","1000HAB","A","2007",2.36,
"ISR","HOSPITALBED","ACUTE","1000HAB","A","2008",2.32,
"ISR","HOSPITALBED","ACUTE","1000HAB","A","2009",2.27,
"ISR","HOSPITALBED","ACUTE","1000HAB","A","2010",2.24,
"ISR","HOSPITALBED","ACUTE","1000HAB","A","2011",2.21,
"ISR","HOSPITALBED","ACUTE","1000HAB","A","2012",2.2,
"ISR","HOSPITALBED","ACUTE","1000HAB","A","2013",2.21,
"ISR","HOSPITALBED","ACUTE","1000HAB","A","2014",2.19,
"ISR","HOSPITALBED","ACUTE","1000HAB","A","2015",2.15,
"ISR","HOSPITALBED","ACUTE","1000HAB","A","2016",2.12,
"ISR","HOSPITALBED","ACUTE","1000HAB","A","2017",2.12,
"ISR","HOSPITALBED","ACUTE","1000HAB","A","2018",2.1,
"ISR","HOSPITALBED","ACUTE","1000HAB","A","2019",2.1,
"ISR","HOSPITALBED","ACUTE","1000HAB","A","2020",2.07,
"ISR","HOSPITALBED","ACUTE","1000HAB","A","2021",2.04,
"ISR","HOSPITALBED","PSYCHIATRIC","1000HAB","A","1988",1.66,
"ISR","HOSPITALBED","PSYCHIATRIC","1000HAB","A","1989",1.58,
"ISR","HOSPITALBED","PSYCHIATRIC","1000HAB","A","1990",1.53,
"ISR","HOSPITALBED","PSYCHIATRIC","1000HAB","A","1991",1.44,
"ISR","HOSPITALBED","PSYCHIATRIC","1000HAB","A","1992",1.39,
"ISR","HOSPITALBED","PSYCHIATRIC","1000HAB","A","1993",1.36,
"ISR","HOSPITALBED","PSYCHIATRIC","1000HAB","A","1994",1.31,
"ISR","HOSPITALBED","PSYCHIATRIC","1000HAB","A","1995",1.22,
"ISR","HOSPITALBED","PSYCHIATRIC","1000HAB","A","1996",1.18,
"ISR","HOSPITALBED","PSYCHIATRIC","1000HAB","A","1997",1.08,
"ISR","HOSPITALBED","PSYCHIATRIC","1000HAB","A","1998",1.05,
"ISR","HOSPITALBED","PSYCHIATRIC","1000HAB","A","1999",0.99,
"ISR","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2000",0.89,
"ISR","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2001",0.85,
"ISR","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2002",0.83,
"ISR","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2003",0.82,
"ISR","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2004",0.8,
"ISR","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2005",0.77,
"ISR","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2006",0.49,
"ISR","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2007",0.48,
"ISR","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2008",0.47,
"ISR","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2009",0.46,
"ISR","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2010",0.45,
"ISR","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2011",0.45,
"ISR","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2012",0.44,
"ISR","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2013",0.42,
"ISR","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2014",0.43,
"ISR","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2015",0.42,
"ISR","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2016",0.42,
"ISR","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2017",0.4,
"ISR","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2018",0.39,
"ISR","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2019",0.39,
"ISR","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2020",0.39,
"ISR","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2021",0.38,
"SVN","HOSPITALBED","TOT","1000HAB","A","1980",6.93,
"SVN","HOSPITALBED","TOT","1000HAB","A","1985",6.44,
"SVN","HOSPITALBED","TOT","1000HAB","A","1986",6.33,
"SVN","HOSPITALBED","TOT","1000HAB","A","1987",6.23,
"SVN","HOSPITALBED","TOT","1000HAB","A","1988",6.14,
"SVN","HOSPITALBED","TOT","1000HAB","A","1989",6.06,
"SVN","HOSPITALBED","TOT","1000HAB","A","1990",6.05,
"SVN","HOSPITALBED","TOT","1000HAB","A","1991",6.01,
"SVN","HOSPITALBED","TOT","1000HAB","A","1992",5.93,
"SVN","HOSPITALBED","TOT","1000HAB","A","1993",5.79,
"SVN","HOSPITALBED","TOT","1000HAB","A","1994",5.78,
"SVN","HOSPITALBED","TOT","1000HAB","A","1995",5.73,
"SVN","HOSPITALBED","TOT","1000HAB","A","1996",5.67,
"SVN","HOSPITALBED","TOT","1000HAB","A","1997",5.66,
"SVN","HOSPITALBED","TOT","1000HAB","A","1998",5.6,
"SVN","HOSPITALBED","TOT","1000HAB","A","1999",5.53,
"SVN","HOSPITALBED","TOT","1000HAB","A","2000",5.4,
"SVN","HOSPITALBED","TOT","1000HAB","A","2001",5.16,
"SVN","HOSPITALBED","TOT","1000HAB","A","2002",5.09,
"SVN","HOSPITALBED","TOT","1000HAB","A","2003",4.96,
"SVN","HOSPITALBED","TOT","1000HAB","A","2004",4.8,
"SVN","HOSPITALBED","TOT","1000HAB","A","2005",4.83,
"SVN","HOSPITALBED","TOT","1000HAB","A","2006",4.77,
"SVN","HOSPITALBED","TOT","1000HAB","A","2007",4.66,
"SVN","HOSPITALBED","TOT","1000HAB","A","2008",4.74,
"SVN","HOSPITALBED","TOT","1000HAB","A","2009",4.6,
"SVN","HOSPITALBED","TOT","1000HAB","A","2010",4.57,
"SVN","HOSPITALBED","TOT","1000HAB","A","2011",4.62,
"SVN","HOSPITALBED","TOT","1000HAB","A","2012",4.54,
"SVN","HOSPITALBED","TOT","1000HAB","A","2013",4.55,
"SVN","HOSPITALBED","TOT","1000HAB","A","2014",4.54,
"SVN","HOSPITALBED","TOT","1000HAB","A","2015",4.51,
"SVN","HOSPITALBED","TOT","1000HAB","A","2016",4.49,
"SVN","HOSPITALBED","TOT","1000HAB","A","2017",4.5,
"SVN","HOSPITALBED","TOT","1000HAB","A","2018",4.43,
"SVN","HOSPITALBED","TOT","1000HAB","A","2019",4.43,
"SVN","HOSPITALBED","TOT","1000HAB","A","2020",4.28,
"SVN","HOSPITALBED","PSYCHIATRIC","1000HAB","A","1980",0.96,
"SVN","HOSPITALBED","PSYCHIATRIC","1000HAB","A","1985",0.83,
"SVN","HOSPITALBED","PSYCHIATRIC","1000HAB","A","1986",0.82,
"SVN","HOSPITALBED","PSYCHIATRIC","1000HAB","A","1987",0.81,
"SVN","HOSPITALBED","PSYCHIATRIC","1000HAB","A","1988",0.81,
"SVN","HOSPITALBED","PSYCHIATRIC","1000HAB","A","1989",0.81,
"SVN","HOSPITALBED","PSYCHIATRIC","1000HAB","A","1990",0.81,
"SVN","HOSPITALBED","PSYCHIATRIC","1000HAB","A","1991",0.81,
"SVN","HOSPITALBED","PSYCHIATRIC","1000HAB","A","1992",0.81,
"SVN","HOSPITALBED","PSYCHIATRIC","1000HAB","A","1993",0.8,
"SVN","HOSPITALBED","PSYCHIATRIC","1000HAB","A","1994",0.8,
"SVN","HOSPITALBED","PSYCHIATRIC","1000HAB","A","1995",0.8,
"SVN","HOSPITALBED","PSYCHIATRIC","1000HAB","A","1996",0.8,
"SVN","HOSPITALBED","PSYCHIATRIC","1000HAB","A","1997",0.8,
"SVN","HOSPITALBED","PSYCHIATRIC","1000HAB","A","1998",0.8,
"SVN","HOSPITALBED","PSYCHIATRIC","1000HAB","A","1999",0.78,
"SVN","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2000",0.77,
"SVN","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2001",0.75,
"SVN","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2002",0.74,
"SVN","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2003",0.74,
"SVN","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2004",0.74,
"SVN","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2005",0.74,
"SVN","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2006",0.71,
"SVN","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2007",0.68,
"SVN","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2008",0.69,
"SVN","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2009",0.66,
"SVN","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2010",0.65,
"SVN","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2011",0.65,
"SVN","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2012",0.67,
"SVN","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2013",0.66,
"SVN","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2014",0.66,
"SVN","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2015",0.67,
"SVN","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2016",0.66,
"SVN","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2017",0.66,
"SVN","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2018",0.66,
"SVN","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2019",0.65,
"SVN","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2020",0.64,
"COL","HOSPITALBED","TOT","1000HAB","A","2010",1.49,
"COL","HOSPITALBED","TOT","1000HAB","A","2011",1.46,
"COL","HOSPITALBED","TOT","1000HAB","A","2012",1.49,
"COL","HOSPITALBED","TOT","1000HAB","A","2013",1.55,
"COL","HOSPITALBED","TOT","1000HAB","A","2014",1.59,
"COL","HOSPITALBED","TOT","1000HAB","A","2015",1.61,
"COL","HOSPITALBED","TOT","1000HAB","A","2016",1.68,
"COL","HOSPITALBED","TOT","1000HAB","A","2017",1.7,
"COL","HOSPITALBED","TOT","1000HAB","A","2018",1.71,
"COL","HOSPITALBED","TOT","1000HAB","A","2019",1.74,
"COL","HOSPITALBED","TOT","1000HAB","A","2020",1.69,
"LVA","HOSPITALBED","TOT","1000HAB","A","1970",11.93,
"LVA","HOSPITALBED","TOT","1000HAB","A","1980",13.89,
"LVA","HOSPITALBED","TOT","1000HAB","A","1985",13.64,
"LVA","HOSPITALBED","TOT","1000HAB","A","1986",14.19,
"LVA","HOSPITALBED","TOT","1000HAB","A","1987",14.24,
"LVA","HOSPITALBED","TOT","1000HAB","A","1988",14.09,
"LVA","HOSPITALBED","TOT","1000HAB","A","1989",13.48,
"LVA","HOSPITALBED","TOT","1000HAB","A","1990",13.44,
"LVA","HOSPITALBED","TOT","1000HAB","A","1991",13.43,
"LVA","HOSPITALBED","TOT","1000HAB","A","1992",12.69,
"LVA","HOSPITALBED","TOT","1000HAB","A","1993",12.23,
"LVA","HOSPITALBED","TOT","1000HAB","A","1994",12.06,
"LVA","HOSPITALBED","TOT","1000HAB","A","1995",11.19,
"LVA","HOSPITALBED","TOT","1000HAB","A","1996",10.43,
"LVA","HOSPITALBED","TOT","1000HAB","A","1997",9.8,
"LVA","HOSPITALBED","TOT","1000HAB","A","1998",9.61,
"LVA","HOSPITALBED","TOT","1000HAB","A","1999",9.03,
"LVA","HOSPITALBED","TOT","1000HAB","A","2000",8.77,"B"
"LVA","HOSPITALBED","TOT","1000HAB","A","2001",8.28,
"LVA","HOSPITALBED","TOT","1000HAB","A","2002",7.87,
"LVA","HOSPITALBED","TOT","1000HAB","A","2003",7.95,
"LVA","HOSPITALBED","TOT","1000HAB","A","2004",7.91,
"LVA","HOSPITALBED","TOT","1000HAB","A","2005",7.9,
"LVA","HOSPITALBED","TOT","1000HAB","A","2006",7.85,
"LVA","HOSPITALBED","TOT","1000HAB","A","2007",7.83,
"LVA","HOSPITALBED","TOT","1000HAB","A","2008",7.77,
"LVA","HOSPITALBED","TOT","1000HAB","A","2009",6.74,
"LVA","HOSPITALBED","TOT","1000HAB","A","2010",5.68,
"LVA","HOSPITALBED","TOT","1000HAB","A","2011",5.88,
"LVA","HOSPITALBED","TOT","1000HAB","A","2012",5.89,
"LVA","HOSPITALBED","TOT","1000HAB","A","2013",5.8,
"LVA","HOSPITALBED","TOT","1000HAB","A","2014",5.66,
"LVA","HOSPITALBED","TOT","1000HAB","A","2015",5.69,
"LVA","HOSPITALBED","TOT","1000HAB","A","2016",5.72,
"LVA","HOSPITALBED","TOT","1000HAB","A","2017",5.57,
"LVA","HOSPITALBED","TOT","1000HAB","A","2018",5.49,
"LVA","HOSPITALBED","TOT","1000HAB","A","2019",5.42,
"LVA","HOSPITALBED","TOT","1000HAB","A","2020",5.29,
"LVA","HOSPITALBED","PSYCHIATRIC","1000HAB","A","1980",2.06,
"LVA","HOSPITALBED","PSYCHIATRIC","1000HAB","A","1985",2.06,
"LVA","HOSPITALBED","PSYCHIATRIC","1000HAB","A","1986",2.1,
"LVA","HOSPITALBED","PSYCHIATRIC","1000HAB","A","1987",2.08,
"LVA","HOSPITALBED","PSYCHIATRIC","1000HAB","A","1988",2.07,
"LVA","HOSPITALBED","PSYCHIATRIC","1000HAB","A","1989",2.65,
"LVA","HOSPITALBED","PSYCHIATRIC","1000HAB","A","1990",2.6,
"LVA","HOSPITALBED","PSYCHIATRIC","1000HAB","A","1991",2.4,
"LVA","HOSPITALBED","PSYCHIATRIC","1000HAB","A","1992",2.25,
"LVA","HOSPITALBED","PSYCHIATRIC","1000HAB","A","1993",2.26,
"LVA","HOSPITALBED","PSYCHIATRIC","1000HAB","A","1994",2.21,
"LVA","HOSPITALBED","PSYCHIATRIC","1000HAB","A","1995",2.19,
"LVA","HOSPITALBED","PSYCHIATRIC","1000HAB","A","1996",1.98,
"LVA","HOSPITALBED","PSYCHIATRIC","1000HAB","A","1997",1.96,
"LVA","HOSPITALBED","PSYCHIATRIC","1000HAB","A","1998",1.98,
"LVA","HOSPITALBED","PSYCHIATRIC","1000HAB","A","1999",1.84,
"LVA","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2000",1.86,"B"
"LVA","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2001",1.72,
"LVA","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2002",1.6,
"LVA","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2003",1.59,
"LVA","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2004",1.6,
"LVA","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2005",1.59,
"LVA","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2006",1.59,
"LVA","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2007",1.6,
"LVA","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2008",1.61,
"LVA","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2009",1.41,
"LVA","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2010",1.28,
"LVA","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2011",1.29,
"LVA","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2012",1.29,
"LVA","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2013",1.25,
"LVA","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2014",1.26,
"LVA","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2015",1.26,
"LVA","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2016",1.28,
"LVA","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2017",1.25,
"LVA","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2018",1.22,
"LVA","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2019",1.19,
"LVA","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2020",1.12,
"LTU","HOSPITALBED","TOT","1000HAB","A","1960",7.82,
"LTU","HOSPITALBED","TOT","1000HAB","A","1961",8.07,
"LTU","HOSPITALBED","TOT","1000HAB","A","1962",8.26,
"LTU","HOSPITALBED","TOT","1000HAB","A","1963",8.51,
"LTU","HOSPITALBED","TOT","1000HAB","A","1964",8.72,
"LTU","HOSPITALBED","TOT","1000HAB","A","1965",8.94,
"LTU","HOSPITALBED","TOT","1000HAB","A","1966",9.29,
"LTU","HOSPITALBED","TOT","1000HAB","A","1967",9.59,
"LTU","HOSPITALBED","TOT","1000HAB","A","1968",9.83,
"LTU","HOSPITALBED","TOT","1000HAB","A","1969",10.1,
"LTU","HOSPITALBED","TOT","1000HAB","A","1970",10.31,
"LTU","HOSPITALBED","TOT","1000HAB","A","1971",10.43,
"LTU","HOSPITALBED","TOT","1000HAB","A","1972",10.57,
"LTU","HOSPITALBED","TOT","1000HAB","A","1973",10.69,
"LTU","HOSPITALBED","TOT","1000HAB","A","1974",10.83,
"LTU","HOSPITALBED","TOT","1000HAB","A","1975",11.17,
"LTU","HOSPITALBED","TOT","1000HAB","A","1976",11.32,
"LTU","HOSPITALBED","TOT","1000HAB","A","1977",11.41,
"LTU","HOSPITALBED","TOT","1000HAB","A","1978",11.56,
"LTU","HOSPITALBED","TOT","1000HAB","A","1979",11.77,
"LTU","HOSPITALBED","TOT","1000HAB","A","1980",12.07,
"LTU","HOSPITALBED","TOT","1000HAB","A","1981",12.2,
"LTU","HOSPITALBED","TOT","1000HAB","A","1982",12.29,
"LTU","HOSPITALBED","TOT","1000HAB","A","1983",12.36,
"LTU","HOSPITALBED","TOT","1000HAB","A","1984",12.54,
"LTU","HOSPITALBED","TOT","1000HAB","A","1985",12.78,
"LTU","HOSPITALBED","TOT","1000HAB","A","1986",12.77,
"LTU","HOSPITALBED","TOT","1000HAB","A","1987",12.8,
"LTU","HOSPITALBED","TOT","1000HAB","A","1988",12.81,
"LTU","HOSPITALBED","TOT","1000HAB","A","1989",12.66,
"LTU","HOSPITALBED","TOT","1000HAB","A","1990",12.49,
"LTU","HOSPITALBED","TOT","1000HAB","A","1991",12.47,
"LTU","HOSPITALBED","TOT","1000HAB","A","1992",12.05,
"LTU","HOSPITALBED","TOT","1000HAB","A","1993",11.84,
"LTU","HOSPITALBED","TOT","1000HAB","A","1994",11.17,
"LTU","HOSPITALBED","TOT","1000HAB","A","1995",10.94,
"LTU","HOSPITALBED","TOT","1000HAB","A","1996",10.6,
"LTU","HOSPITALBED","TOT","1000HAB","A","1997",9.6,
"LTU","HOSPITALBED","TOT","1000HAB","A","1998",9.07,
"LTU","HOSPITALBED","TOT","1000HAB","A","1999",8.95,
"LTU","HOSPITALBED","TOT","1000HAB","A","2000",8.83,
"LTU","HOSPITALBED","TOT","1000HAB","A","2001",8.33,
"LTU","HOSPITALBED","TOT","1000HAB","A","2002",8.1,
"LTU","HOSPITALBED","TOT","1000HAB","A","2003",7.85,
"LTU","HOSPITALBED","TOT","1000HAB","A","2004",7.57,
"LTU","HOSPITALBED","TOT","1000HAB","A","2005",7.28,
"LTU","HOSPITALBED","TOT","1000HAB","A","2006",7.16,
"LTU","HOSPITALBED","TOT","1000HAB","A","2007",7.19,
"LTU","HOSPITALBED","TOT","1000HAB","A","2008",7.18,
"LTU","HOSPITALBED","TOT","1000HAB","A","2009",7.18,
"LTU","HOSPITALBED","TOT","1000HAB","A","2010",7.16,
"LTU","HOSPITALBED","TOT","1000HAB","A","2011",7.43,
"LTU","HOSPITALBED","TOT","1000HAB","A","2012",7.45,
"LTU","HOSPITALBED","TOT","1000HAB","A","2013",7.31,
"LTU","HOSPITALBED","TOT","1000HAB","A","2014",7.26,
"LTU","HOSPITALBED","TOT","1000HAB","A","2015",6.97,
"LTU","HOSPITALBED","TOT","1000HAB","A","2016",6.69,
"LTU","HOSPITALBED","TOT","1000HAB","A","2017",6.56,
"LTU","HOSPITALBED","TOT","1000HAB","A","2018",6.43,
"LTU","HOSPITALBED","TOT","1000HAB","A","2019",6.35,
"LTU","HOSPITALBED","TOT","1000HAB","A","2020",6.01,
"LTU","HOSPITALBED","TOT","1000HAB","A","2021",6.12,"P"
"LTU","HOSPITALBED","ACUTE","1000HAB","A","1992",11.06,"E"
"LTU","HOSPITALBED","ACUTE","1000HAB","A","1993",10.88,"E"
"LTU","HOSPITALBED","ACUTE","1000HAB","A","1994",10.22,"E"
"LTU","HOSPITALBED","ACUTE","1000HAB","A","1995",9.99,"E"
"LTU","HOSPITALBED","ACUTE","1000HAB","A","1996",9.69,"E"
"LTU","HOSPITALBED","ACUTE","1000HAB","A","1997",8.72,"E"
"LTU","HOSPITALBED","ACUTE","1000HAB","A","1998",7.97,"E"
"LTU","HOSPITALBED","ACUTE","1000HAB","A","1999",7.77,"E"
"LTU","HOSPITALBED","ACUTE","1000HAB","A","2000",7.62,"E"
"LTU","HOSPITALBED","ACUTE","1000HAB","A","2001",7.27,"E"
"LTU","HOSPITALBED","ACUTE","1000HAB","A","2002",6.97,"E"
"LTU","HOSPITALBED","ACUTE","1000HAB","A","2003",6.75,"E"
"LTU","HOSPITALBED","ACUTE","1000HAB","A","2004",6.51,"E"
"LTU","HOSPITALBED","ACUTE","1000HAB","A","2005",6.27,"E"
"LTU","HOSPITALBED","ACUTE","1000HAB","A","2006",6.16,"E"
"LTU","HOSPITALBED","ACUTE","1000HAB","A","2007",6.17,"E"
"LTU","HOSPITALBED","ACUTE","1000HAB","A","2008",6.16,"E"
"LTU","HOSPITALBED","ACUTE","1000HAB","A","2009",6.16,"E"
"LTU","HOSPITALBED","ACUTE","1000HAB","A","2010",6.13,"E"
"LTU","HOSPITALBED","ACUTE","1000HAB","A","2011",6.25,"E"
"LTU","HOSPITALBED","ACUTE","1000HAB","A","2012",6.28,"E"
"LTU","HOSPITALBED","ACUTE","1000HAB","A","2013",6.22,"E"
"LTU","HOSPITALBED","ACUTE","1000HAB","A","2014",6.14,"E"
"LTU","HOSPITALBED","ACUTE","1000HAB","A","2015",5.86,"E"
"LTU","HOSPITALBED","ACUTE","1000HAB","A","2016",5.59,"E"
"LTU","HOSPITALBED","ACUTE","1000HAB","A","2017",5.44,"E"
"LTU","HOSPITALBED","ACUTE","1000HAB","A","2018",5.3,"E"
"LTU","HOSPITALBED","ACUTE","1000HAB","A","2019",5.2,"E"
"LTU","HOSPITALBED","ACUTE","1000HAB","A","2020",4.97,"E"
"LTU","HOSPITALBED","ACUTE","1000HAB","A","2021",5.06,
"LTU","HOSPITALBED","PSYCHIATRIC","1000HAB","A","1980",1.66,
"LTU","HOSPITALBED","PSYCHIATRIC","1000HAB","A","1981",1.73,
"LTU","HOSPITALBED","PSYCHIATRIC","1000HAB","A","1982",1.81,
"LTU","HOSPITALBED","PSYCHIATRIC","1000HAB","A","1983",1.83,
"LTU","HOSPITALBED","PSYCHIATRIC","1000HAB","A","1984",1.9,
"LTU","HOSPITALBED","PSYCHIATRIC","1000HAB","A","1985",1.87,
"LTU","HOSPITALBED","PSYCHIATRIC","1000HAB","A","1986",1.87,
"LTU","HOSPITALBED","PSYCHIATRIC","1000HAB","A","1987",1.92,
"LTU","HOSPITALBED","PSYCHIATRIC","1000HAB","A","1988",1.92,
"LTU","HOSPITALBED","PSYCHIATRIC","1000HAB","A","1989",1.91,
"LTU","HOSPITALBED","PSYCHIATRIC","1000HAB","A","1990",1.65,
"LTU","HOSPITALBED","PSYCHIATRIC","1000HAB","A","1991",1.6,
"LTU","HOSPITALBED","PSYCHIATRIC","1000HAB","A","1992",1.49,
"LTU","HOSPITALBED","PSYCHIATRIC","1000HAB","A","1993",1.47,
"LTU","HOSPITALBED","PSYCHIATRIC","1000HAB","A","1994",1.36,
"LTU","HOSPITALBED","PSYCHIATRIC","1000HAB","A","1995",1.34,
"LTU","HOSPITALBED","PSYCHIATRIC","1000HAB","A","1996",1.33,
"LTU","HOSPITALBED","PSYCHIATRIC","1000HAB","A","1997",1.29,
"LTU","HOSPITALBED","PSYCHIATRIC","1000HAB","A","1998",1.25,
"LTU","HOSPITALBED","PSYCHIATRIC","1000HAB","A","1999",1.27,
"LTU","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2000",1.28,
"LTU","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2001",1.23,
"LTU","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2002",1.11,
"LTU","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2003",1.09,
"LTU","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2004",1.09,
"LTU","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2005",1.06,
"LTU","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2006",1.06,
"LTU","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2007",1.07,
"LTU","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2008",1.08,
"LTU","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2009",1.08,
"LTU","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2010",1.07,
"LTU","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2011",1.11,
"LTU","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2012",1.11,
"LTU","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2013",1.1,
"LTU","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2014",1.08,
"LTU","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2015",1.03,
"LTU","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2016",1.01,
"LTU","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2017",0.99,
"LTU","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2018",0.98,
"LTU","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2019",0.97,
"LTU","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2020",0.87,
"LTU","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2021",0.96,"P"
"CRI","HOSPITALBED","TOT","1000HAB","A","2000",1.65,
"CRI","HOSPITALBED","TOT","1000HAB","A","2001",1.61,
"CRI","HOSPITALBED","TOT","1000HAB","A","2002",1.57,
"CRI","HOSPITALBED","TOT","1000HAB","A","2003",1.54,
"CRI","HOSPITALBED","TOT","1000HAB","A","2004",1.5,
"CRI","HOSPITALBED","TOT","1000HAB","A","2005",1.35,
"CRI","HOSPITALBED","TOT","1000HAB","A","2006",1.32,
"CRI","HOSPITALBED","TOT","1000HAB","A","2007",1.3,
"CRI","HOSPITALBED","TOT","1000HAB","A","2008",1.25,
"CRI","HOSPITALBED","TOT","1000HAB","A","2009",1.24,
"CRI","HOSPITALBED","TOT","1000HAB","A","2010",1.24,
"CRI","HOSPITALBED","TOT","1000HAB","A","2011",1.23,
"CRI","HOSPITALBED","TOT","1000HAB","A","2012",1.2,
"CRI","HOSPITALBED","TOT","1000HAB","A","2013",1.18,
"CRI","HOSPITALBED","TOT","1000HAB","A","2014",1.17,
"CRI","HOSPITALBED","TOT","1000HAB","A","2015",1.16,
"CRI","HOSPITALBED","TOT","1000HAB","A","2016",1.15,
"CRI","HOSPITALBED","TOT","1000HAB","A","2017",1.14,
"CRI","HOSPITALBED","TOT","1000HAB","A","2018",1.11,
"CRI","HOSPITALBED","TOT","1000HAB","A","2019",1.1,
"CRI","HOSPITALBED","TOT","1000HAB","A","2020",1.15,"B"
"CRI","HOSPITALBED","TOT","1000HAB","A","2021",1.17,
"CRI","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2000",0.27,
"CRI","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2001",0.26,
"CRI","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2002",0.26,
"CRI","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2003",0.25,
"CRI","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2004",0.25,
"CRI","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2005",0.25,
